STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
LGN,D,41,M FLOW,20011102 0000,20011102 0000,172, ,CFS
LGN,D,41,M FLOW,20011103 0000,20011103 0000,172, ,CFS
LGN,D,41,M FLOW,20011104 0000,20011104 0000,170, ,CFS
LGN,D,41,M FLOW,20011105 0000,20011105 0000,170, ,CFS
LGN,D,41,M FLOW,20011106 0000,20011106 0000,169, ,CFS
LGN,D,41,M FLOW,20011107 0000,20011107 0000,174, ,CFS
LGN,D,41,M FLOW,20011108 0000,20011108 0000,175, ,CFS
LGN,D,41,M FLOW,20011109 0000,20011109 0000,176, ,CFS
LGN,D,41,M FLOW,20011110 0000,20011110 0000,173, ,CFS
LGN,D,41,M FLOW,20011111 0000,20011111 0000,170, ,CFS
LGN,D,41,M FLOW,20011112 0000,20011112 0000,173, ,CFS
LGN,D,41,M FLOW,20011113 0000,20011113 0000,201, ,CFS
LGN,D,41,M FLOW,20011114 0000,20011114 0000,193, ,CFS
LGN,D,41,M FLOW,20011115 0000,20011115 0000,210, ,CFS
LGN,D,41,M FLOW,20011116 0000,20011116 0000,184, ,CFS
LGN,D,41,M FLOW,20011117 0000,20011117 0000,179, ,CFS
LGN,D,41,M FLOW,20011118 0000,20011118 0000,177, ,CFS
LGN,D,41,M FLOW,20011119 0000,20011119 0000,174, ,CFS
LGN,D,41,M FLOW,20011120 0000,20011120 0000,180, ,CFS
LGN,D,41,M FLOW,20011121 0000,20011121 0000,186, ,CFS
LGN,D,41,M FLOW,20011122 0000,20011122 0000,182, ,CFS
LGN,D,41,M FLOW,20011123 0000,20011123 0000,181, ,CFS
LGN,D,41,M FLOW,20011124 0000,20011124 0000,182, ,CFS
LGN,D,41,M FLOW,20011125 0000,20011125 0000,183, ,CFS
LGN,D,41,M FLOW,20011126 0000,20011126 0000,194, ,CFS
LGN,D,41,M FLOW,20011127 0000,20011127 0000,185, ,CFS
LGN,D,41,M FLOW,20011128 0000,20011128 0000,182, ,CFS
LGN,D,41,M FLOW,20011129 0000,20011129 0000,183, ,CFS
LGN,D,41,M FLOW,20011130 0000,20011130 0000,180, ,CFS
LGN,D,41,M FLOW,20011201 0000,20011201 0000,182, ,CFS
LGN,D,41,M FLOW,20011202 0000,20011202 0000,179, ,CFS
LGN,D,41,M FLOW,20011203 0000,20011203 0000,181, ,CFS
LGN,D,41,M FLOW,20011204 0000,20011204 0000,181, ,CFS
LGN,D,41,M FLOW,20011205 0000,20011205 0000,190, ,CFS
LGN,D,41,M FLOW,20011206 0000,20011206 0000,180, ,CFS
LGN,D,41,M FLOW,20011207 0000,20011207 0000,182, ,CFS
LGN,D,41,M FLOW,20011208 0000,20011208 0000,181, ,CFS
LGN,D,41,M FLOW,20011209 0000,20011209 0000,179, ,CFS
LGN,D,41,M FLOW,20011210 0000,20011210 0000,182, ,CFS
LGN,D,41,M FLOW,20011211 0000,20011211 0000,179, ,CFS
LGN,D,41,M FLOW,20011212 0000,20011212 0000,187, ,CFS
LGN,D,41,M FLOW,20011213 0000,20011213 0000,191, ,CFS
LGN,D,41,M FLOW,20011214 0000,20011214 0000,184, ,CFS
LGN,D,41,M FLOW,20011215 0000,20011215 0000,175, ,CFS
LGN,D,41,M FLOW,20011216 0000,20011216 0000,178, ,CFS
LGN,D,41,M FLOW,20011217 0000,20011217 0000,178, ,CFS
LGN,D,41,M FLOW,20011218 0000,20011218 0000,185, ,CFS
LGN,D,41,M FLOW,20011219 0000,20011219 0000,179, ,CFS
LGN,D,41,M FLOW,20011220 0000,20011220 0000,177, ,CFS
LGN,D,41,M FLOW,20011221 0000,20011221 0000,172, ,CFS
LGN,D,41,M FLOW,20011222 0000,20011222 0000,172, ,CFS
LGN,D,41,M FLOW,20011223 0000,20011223 0000,172, ,CFS
LGN,D,41,M FLOW,20011224 0000,20011224 0000,171, ,CFS
LGN,D,41,M FLOW,20011225 0000,20011225 0000,171, ,CFS
LGN,D,41,M FLOW,20011226 0000,20011226 0000,178, ,CFS
LGN,D,41,M FLOW,20011227 0000,20011227 0000,169, ,CFS
LGN,D,41,M FLOW,20011228 0000,20011228 0000,172, ,CFS
LGN,D,41,M FLOW,20011229 0000,20011229 0000,176, ,CFS
LGN,D,41,M FLOW,20011230 0000,20011230 0000,172, ,CFS
LGN,D,41,M FLOW,20011231 0000,20011231 0000,174, ,CFS
LGN,D,41,M FLOW,20020101 0000,20020101 0000,173, ,CFS
LGN,D,41,M FLOW,20020102 0000,20020102 0000,174, ,CFS
LGN,D,41,M FLOW,20020103 0000,20020103 0000,172, ,CFS
LGN,D,41,M FLOW,20020104 0000,20020104 0000,179, ,CFS
LGN,D,41,M FLOW,20020105 0000,20020105 0000,178, ,CFS
LGN,D,41,M FLOW,20020106 0000,20020106 0000,180, ,CFS
LGN,D,41,M FLOW,20020107 0000,20020107 0000,179, ,CFS
LGN,D,41,M FLOW,20020108 0000,20020108 0000,178, ,CFS
LGN,D,41,M FLOW,20020109 0000,20020109 0000,178, ,CFS
LGN,D,41,M FLOW,20020110 0000,20020110 0000,180, ,CFS
LGN,D,41,M FLOW,20020111 0000,20020111 0000,181, ,CFS
LGN,D,41,M FLOW,20020112 0000,20020112 0000,180, ,CFS
LGN,D,41,M FLOW,20020113 0000,20020113 0000,179, ,CFS
LGN,D,41,M FLOW,20020114 0000,20020114 0000,182, ,CFS
LGN,D,41,M FLOW,20020115 0000,20020115 0000,181, ,CFS
LGN,D,41,M FLOW,20020116 0000,20020116 0000,175, ,CFS
LGN,D,41,M FLOW,20020117 0000,20020117 0000,174, ,CFS
LGN,D,41,M FLOW,20020118 0000,20020118 0000,176, ,CFS
LGN,D,41,M FLOW,20020119 0000,20020119 0000,176, ,CFS
LGN,D,41,M FLOW,20020120 0000,20020120 0000,174, ,CFS
LGN,D,41,M FLOW,20020121 0000,20020121 0000,182, ,CFS
LGN,D,41,M FLOW,20020122 0000,20020122 0000,181, ,CFS
LGN,D,41,M FLOW,20020123 0000,20020123 0000,175, ,CFS
LGN,D,41,M FLOW,20020124 0000,20020124 0000,175, ,CFS
LGN,D,41,M FLOW,20020125 0000,20020125 0000,176, ,CFS
LGN,D,41,M FLOW,20020126 0000,20020126 0000,176, ,CFS
LGN,D,41,M FLOW,20020127 0000,20020127 0000,176, ,CFS
LGN,D,41,M FLOW,20020128 0000,20020128 0000,176, ,CFS
LGN,D,41,M FLOW,20020129 0000,20020129 0000,176, ,CFS
LGN,D,41,M FLOW,20020130 0000,20020130 0000,180, ,CFS
LGN,D,41,M FLOW,20020131 0000,20020131 0000,177, ,CFS
LGN,D,41,M FLOW,20020201 0000,20020201 0000,176, ,CFS
LGN,D,41,M FLOW,20020202 0000,20020202 0000,175, ,CFS
LGN,D,41,M FLOW,20020203 0000,20020203 0000,176, ,CFS
LGN,D,41,M FLOW,20020204 0000,20020204 0000,176, ,CFS
LGN,D,41,M FLOW,20020205 0000,20020205 0000,176, ,CFS
LGN,D,41,M FLOW,20020206 0000,20020206 0000,176, ,CFS
LGN,D,41,M FLOW,20020207 0000,20020207 0000,176, ,CFS
LGN,D,41,M FLOW,20020208 0000,20020208 0000,175, ,CFS
LGN,D,41,M FLOW,20020209 0000,20020209 0000,175, ,CFS
LGN,D,41,M FLOW,20020210 0000,20020210 0000,175, ,CFS
LGN,D,41,M FLOW,20020211 0000,20020211 0000,175, ,CFS
LGN,D,41,M FLOW,20020212 0000,20020212 0000,176, ,CFS
LGN,D,41,M FLOW,20020213 0000,20020213 0000,175, ,CFS
LGN,D,41,M FLOW,20020214 0000,20020214 0000,176, ,CFS
LGN,D,41,M FLOW,20020215 0000,20020215 0000,175, ,CFS
LGN,D,41,M FLOW,20020216 0000,20020216 0000,177, ,CFS
LGN,D,41,M FLOW,20020217 0000,20020217 0000,176, ,CFS
LGN,D,41,M FLOW,20020218 0000,20020218 0000,176, ,CFS
LGN,D,41,M FLOW,20020219 0000,20020219 0000,177, ,CFS
LGN,D,41,M FLOW,20020220 0000,20020220 0000,177, ,CFS
LGN,D,41,M FLOW,20020221 0000,20020221 0000,178, ,CFS
LGN,D,41,M FLOW,20020222 0000,20020222 0000,177, ,CFS
LGN,D,41,M FLOW,20020223 0000,20020223 0000,178, ,CFS
LGN,D,41,M FLOW,20020224 0000,20020224 0000,179, ,CFS
LGN,D,41,M FLOW,20020225 0000,20020225 0000,179, ,CFS
LGN,D,41,M FLOW,20020226 0000,20020226 0000,180, ,CFS
LGN,D,41,M FLOW,20020227 0000,20020227 0000,179, ,CFS
LGN,D,41,M FLOW,20020228 0000,20020228 0000,180, ,CFS
LGN,D,41,M FLOW,20020301 0000,20020301 0000,180, ,CFS
LGN,D,41,M FLOW,20020302 0000,20020302 0000,179, ,CFS
LGN,D,41,M FLOW,20020303 0000,20020303 0000,177, ,CFS
LGN,D,41,M FLOW,20020304 0000,20020304 0000,177, ,CFS
LGN,D,41,M FLOW,20020305 0000,20020305 0000,176, ,CFS
LGN,D,41,M FLOW,20020306 0000,20020306 0000,176, ,CFS
LGN,D,41,M FLOW,20020307 0000,20020307 0000,175, ,CFS
LGN,D,41,M FLOW,20020308 0000,20020308 0000,174, ,CFS
LGN,D,41,M FLOW,20020309 0000,20020309 0000,176, ,CFS
LGN,D,41,M FLOW,20020310 0000,20020310 0000,175, ,CFS
LGN,D,41,M FLOW,20020311 0000,20020311 0000,176, ,CFS
LGN,D,41,M FLOW,20020312 0000,20020312 0000,175, ,CFS
LGN,D,41,M FLOW,20020313 0000,20020313 0000,175, ,CFS
LGN,D,41,M FLOW,20020314 0000,20020314 0000,176, ,CFS
LGN,D,41,M FLOW,20020315 0000,20020315 0000,176, ,CFS
LGN,D,41,M FLOW,20020316 0000,20020316 0000,178, ,CFS
LGN,D,41,M FLOW,20020317 0000,20020317 0000,176, ,CFS
LGN,D,41,M FLOW,20020318 0000,20020318 0000,176, ,CFS
LGN,D,41,M FLOW,20020319 0000,20020319 0000,177, ,CFS
LGN,D,41,M FLOW,20020320 0000,20020320 0000,176, ,CFS
LGN,D,41,M FLOW,20020321 0000,20020321 0000,178, ,CFS
LGN,D,41,M FLOW,20020322 0000,20020322 0000,178, ,CFS
LGN,D,41,M FLOW,20020323 0000,20020323 0000,179, ,CFS
LGN,D,41,M FLOW,20020324 0000,20020324 0000,177, ,CFS
LGN,D,41,M FLOW,20020325 0000,20020325 0000,182, ,CFS
LGN,D,41,M FLOW,20020326 0000,20020326 0000,183, ,CFS
LGN,D,41,M FLOW,20020327 0000,20020327 0000,183, ,CFS
LGN,D,41,M FLOW,20020328 0000,20020328 0000,180, ,CFS
LGN,D,41,M FLOW,20020329 0000,20020329 0000,179, ,CFS
LGN,D,41,M FLOW,20020330 0000,20020330 0000,179, ,CFS
LGN,D,41,M FLOW,20020331 0000,20020331 0000,180, ,CFS
LGN,D,41,M FLOW,20020401 0000,20020401 0000,178, ,CFS
LGN,D,41,M FLOW,20020402 0000,20020402 0000,171, ,CFS
LGN,D,41,M FLOW,20020403 0000,20020403 0000,171, ,CFS
LGN,D,41,M FLOW,20020404 0000,20020404 0000,171, ,CFS
LGN,D,41,M FLOW,20020405 0000,20020405 0000,171, ,CFS
LGN,D,41,M FLOW,20020406 0000,20020406 0000,172, ,CFS
LGN,D,41,M FLOW,20020407 0000,20020407 0000,174, ,CFS
LGN,D,41,M FLOW,20020408 0000,20020408 0000,174, ,CFS
LGN,D,41,M FLOW,20020409 0000,20020409 0000,174, ,CFS
LGN,D,41,M FLOW,20020410 0000,20020410 0000,170, ,CFS
LGN,D,41,M FLOW,20020411 0000,20020411 0000,170, ,CFS
LGN,D,41,M FLOW,20020412 0000,20020412 0000,329, ,CFS
LGN,D,41,M FLOW,20020413 0000,20020413 0000,704, ,CFS
LGN,D,41,M FLOW,20020414 0000,20020414 0000,708, ,CFS
LGN,D,41,M FLOW,20020415 0000,20020415 0000,707, ,CFS
LGN,D,41,M FLOW,20020416 0000,20020416 0000,786, ,CFS
LGN,D,41,M FLOW,20020417 0000,20020417 0000,806, ,CFS
LGN,D,41,M FLOW,20020418 0000,20020418 0000,804, ,CFS
LGN,D,41,M FLOW,20020419 0000,20020419 0000,808, ,CFS
LGN,D,41,M FLOW,20020420 0000,20020420 0000,810, ,CFS
LGN,D,41,M FLOW,20020421 0000,20020421 0000,811, ,CFS
LGN,D,41,M FLOW,20020422 0000,20020422 0000,811, ,CFS
LGN,D,41,M FLOW,20020423 0000,20020423 0000,850, ,CFS
LGN,D,41,M FLOW,20020424 0000,20020424 0000,1306, ,CFS
LGN,D,41,M FLOW,20020425 0000,20020425 0000,1312, ,CFS
LGN,D,41,M FLOW,20020426 0000,20020426 0000,1296, ,CFS
LGN,D,41,M FLOW,20020427 0000,20020427 0000,1308, ,CFS
LGN,D,41,M FLOW,20020428 0000,20020428 0000,1312, ,CFS
LGN,D,41,M FLOW,20020429 0000,20020429 0000,1312, ,CFS
LGN,D,41,M FLOW,20020430 0000,20020430 0000,1308, ,CFS
LGN,D,41,M FLOW,20020501 0000,20020501 0000,1248, ,CFS
LGN,D,41,M FLOW,20020502 0000,20020502 0000,891, ,CFS
LGN,D,41,M FLOW,20020503 0000,20020503 0000,609, ,CFS
LGN,D,41,M FLOW,20020504 0000,20020504 0000,598, ,CFS
LGN,D,41,M FLOW,20020505 0000,20020505 0000,593, ,CFS
LGN,D,41,M FLOW,20020506 0000,20020506 0000,595, ,CFS
LGN,D,41,M FLOW,20020507 0000,20020507 0000,599, ,CFS
LGN,D,41,M FLOW,20020508 0000,20020508 0000,597, ,CFS
LGN,D,41,M FLOW,20020509 0000,20020509 0000,572, ,CFS
LGN,D,41,M FLOW,20020510 0000,20020510 0000,579, ,CFS
LGN,D,41,M FLOW,20020511 0000,20020511 0000,553, ,CFS
LGN,D,41,M FLOW,20020512 0000,20020512 0000,555, ,CFS
LGN,D,41,M FLOW,20020513 0000,20020513 0000,540, ,CFS
LGN,D,41,M FLOW,20020514 0000,20020514 0000,440, ,CFS
LGN,D,41,M FLOW,20020515 0000,20020515 0000,337, ,CFS
LGN,D,41,M FLOW,20020516 0000,20020516 0000,243, ,CFS
LGN,D,41,M FLOW,20020517 0000,20020517 0000,193, ,CFS
LGN,D,41,M FLOW,20020518 0000,20020518 0000,194, ,CFS
LGN,D,41,M FLOW,20020519 0000,20020519 0000,192, ,CFS
LGN,D,41,M FLOW,20020520 0000,20020520 0000,200, ,CFS
LGN,D,41,M FLOW,20020521 0000,20020521 0000,197, ,CFS
LGN,D,41,M FLOW,20020522 0000,20020522 0000,193, ,CFS
LGN,D,41,M FLOW,20020523 0000,20020523 0000,192, ,CFS
LGN,D,41,M FLOW,20020524 0000,20020524 0000,190, ,CFS
LGN,D,41,M FLOW,20020525 0000,20020525 0000,191, ,CFS
LGN,D,41,M FLOW,20020526 0000,20020526 0000,192, ,CFS
LGN,D,41,M FLOW,20020527 0000,20020527 0000,191, ,CFS
LGN,D,41,M FLOW,20020528 0000,20020528 0000,191, ,CFS
LGN,D,41,M FLOW,20020529 0000,20020529 0000,196, ,CFS
LGN,D,41,M FLOW,20020530 0000,20020530 0000,226, ,CFS
LGN,D,41,M FLOW,20020531 0000,20020531 0000,172, ,CFS
LGN,D,41,M FLOW,20020601 0000,20020601 0000,130, ,CFS
LGN,D,41,M FLOW,20020602 0000,20020602 0000,116, ,CFS
LGN,D,41,M FLOW,20020603 0000,20020603 0000,99, ,CFS
LGN,D,41,M FLOW,20020604 0000,20020604 0000,97, ,CFS
LGN,D,41,M FLOW,20020605 0000,20020605 0000,98, ,CFS
LGN,D,41,M FLOW,20020606 0000,20020606 0000,98, ,CFS
LGN,D,41,M FLOW,20020607 0000,20020607 0000,90, ,CFS
LGN,D,41,M FLOW,20020608 0000,20020608 0000,94, ,CFS
LGN,D,41,M FLOW,20020609 0000,20020609 0000,94, ,CFS
LGN,D,41,M FLOW,20020610 0000,20020610 0000,94, ,CFS
LGN,D,41,M FLOW,20020611 0000,20020611 0000,94, ,CFS
LGN,D,41,M FLOW,20020612 0000,20020612 0000,94, ,CFS
LGN,D,41,M FLOW,20020613 0000,20020613 0000,95, ,CFS
LGN,D,41,M FLOW,20020614 0000,20020614 0000,94, ,CFS
LGN,D,41,M FLOW,20020615 0000,20020615 0000,95, ,CFS
LGN,D,41,M FLOW,20020616 0000,20020616 0000,96, ,CFS
LGN,D,41,M FLOW,20020617 0000,20020617 0000,95, ,CFS
LGN,D,41,M FLOW,20020618 0000,20020618 0000,95, ,CFS
LGN,D,41,M FLOW,20020619 0000,20020619 0000,96, ,CFS
LGN,D,41,M FLOW,20020620 0000,20020620 0000,98, ,CFS
LGN,D,41,M FLOW,20020621 0000,20020621 0000,94, ,CFS
LGN,D,41,M FLOW,20020622 0000,20020622 0000,93, ,CFS
LGN,D,41,M FLOW,20020623 0000,20020623 0000,94, ,CFS
LGN,D,41,M FLOW,20020624 0000,20020624 0000,94, ,CFS
LGN,D,41,M FLOW,20020625 0000,20020625 0000,96, ,CFS
LGN,D,41,M FLOW,20020626 0000,20020626 0000,92, ,CFS
LGN,D,41,M FLOW,20020627 0000,20020627 0000,90, ,CFS
LGN,D,41,M FLOW,20020628 0000,20020628 0000,89, ,CFS
LGN,D,41,M FLOW,20020629 0000,20020629 0000,89, ,CFS
LGN,D,41,M FLOW,20020630 0000,20020630 0000,88, ,CFS
LGN,D,41,M FLOW,20020701 0000,20020701 0000,89, ,CFS
LGN,D,41,M FLOW,20020702 0000,20020702 0000,89, ,CFS
LGN,D,41,M FLOW,20020703 0000,20020703 0000,89, ,CFS
LGN,D,41,M FLOW,20020704 0000,20020704 0000,89, ,CFS
LGN,D,41,M FLOW,20020705 0000,20020705 0000,90, ,CFS
LGN,D,41,M FLOW,20020706 0000,20020706 0000,89, ,CFS
LGN,D,41,M FLOW,20020707 0000,20020707 0000,90, ,CFS
LGN,D,41,M FLOW,20020708 0000,20020708 0000,90, ,CFS
LGN,D,41,M FLOW,20020709 0000,20020709 0000,91, ,CFS
LGN,D,41,M FLOW,20020710 0000,20020710 0000,92, ,CFS
LGN,D,41,M FLOW,20020711 0000,20020711 0000,91, ,CFS
LGN,D,41,M FLOW,20020712 0000,20020712 0000,88, ,CFS
LGN,D,41,M FLOW,20020713 0000,20020713 0000,93, ,CFS
LGN,D,41,M FLOW,20020714 0000,20020714 0000,91, ,CFS
LGN,D,41,M FLOW,20020715 0000,20020715 0000,95, ,CFS
LGN,D,41,M FLOW,20020716 0000,20020716 0000,92, ,CFS
LGN,D,41,M FLOW,20020717 0000,20020717 0000,94, ,CFS
LGN,D,41,M FLOW,20020718 0000,20020718 0000,98, ,CFS
LGN,D,41,M FLOW,20020719 0000,20020719 0000,89, ,CFS
LGN,D,41,M FLOW,20020720 0000,20020720 0000,90, ,CFS
LGN,D,41,M FLOW,20020721 0000,20020721 0000,89, ,CFS
LGN,D,41,M FLOW,20020722 0000,20020722 0000,88, ,CFS
LGN,D,41,M FLOW,20020723 0000,20020723 0000,90, ,CFS
LGN,D,41,M FLOW,20020724 0000,20020724 0000,92, ,CFS
LGN,D,41,M FLOW,20020725 0000,20020725 0000,91, ,CFS
LGN,D,41,M FLOW,20020726 0000,20020726 0000,89, ,CFS
LGN,D,41,M FLOW,20020727 0000,20020727 0000,90, ,CFS
LGN,D,41,M FLOW,20020728 0000,20020728 0000,92, ,CFS
LGN,D,41,M FLOW,20020729 0000,20020729 0000,91, ,CFS
LGN,D,41,M FLOW,20020730 0000,20020730 0000,91, ,CFS
LGN,D,41,M FLOW,20020731 0000,20020731 0000,88, ,CFS
LGN,D,41,M FLOW,20020801 0000,20020801 0000,87, ,CFS
LGN,D,41,M FLOW,20020802 0000,20020802 0000,93, ,CFS
LGN,D,41,M FLOW,20020803 0000,20020803 0000,92, ,CFS
LGN,D,41,M FLOW,20020804 0000,20020804 0000,92, ,CFS
LGN,D,41,M FLOW,20020805 0000,20020805 0000,92, ,CFS
LGN,D,41,M FLOW,20020806 0000,20020806 0000,93, ,CFS
LGN,D,41,M FLOW,20020807 0000,20020807 0000,96, ,CFS
LGN,D,41,M FLOW,20020808 0000,20020808 0000,93, ,CFS
LGN,D,41,M FLOW,20020809 0000,20020809 0000,93, ,CFS
LGN,D,41,M FLOW,20020810 0000,20020810 0000,95, ,CFS
LGN,D,41,M FLOW,20020811 0000,20020811 0000,91, ,CFS
LGN,D,41,M FLOW,20020812 0000,20020812 0000,90, ,CFS
LGN,D,41,M FLOW,20020813 0000,20020813 0000,93, ,CFS
LGN,D,41,M FLOW,20020814 0000,20020814 0000,91, ,CFS
LGN,D,41,M FLOW,20020815 0000,20020815 0000,91, ,CFS
LGN,D,41,M FLOW,20020816 0000,20020816 0000,90, ,CFS
LGN,D,41,M FLOW,20020817 0000,20020817 0000,89, ,CFS
LGN,D,41,M FLOW,20020818 0000,20020818 0000,86, ,CFS
LGN,D,41,M FLOW,20020819 0000,20020819 0000,85, ,CFS
LGN,D,41,M FLOW,20020820 0000,20020820 0000,88, ,CFS
LGN,D,41,M FLOW,20020821 0000,20020821 0000,92, ,CFS
LGN,D,41,M FLOW,20020822 0000,20020822 0000,92, ,CFS
LGN,D,41,M FLOW,20020823 0000,20020823 0000,91, ,CFS
LGN,D,41,M FLOW,20020824 0000,20020824 0000,92, ,CFS
LGN,D,41,M FLOW,20020825 0000,20020825 0000,92, ,CFS
LGN,D,41,M FLOW,20020826 0000,20020826 0000,88, ,CFS
LGN,D,41,M FLOW,20020827 0000,20020827 0000,87, ,CFS
LGN,D,41,M FLOW,20020828 0000,20020828 0000,84, ,CFS
LGN,D,41,M FLOW,20020829 0000,20020829 0000,85, ,CFS
LGN,D,41,M FLOW,20020830 0000,20020830 0000,89, ,CFS
LGN,D,41,M FLOW,20020831 0000,20020831 0000,83, ,CFS
LGN,D,41,M FLOW,20020901 0000,20020901 0000,83, ,CFS
LGN,D,41,M FLOW,20020902 0000,20020902 0000,83, ,CFS
LGN,D,41,M FLOW,20020903 0000,20020903 0000,83, ,CFS
LGN,D,41,M FLOW,20020904 0000,20020904 0000,84, ,CFS
LGN,D,41,M FLOW,20020905 0000,20020905 0000,84, ,CFS
LGN,D,41,M FLOW,20020906 0000,20020906 0000,83, ,CFS
LGN,D,41,M FLOW,20020907 0000,20020907 0000,84, ,CFS
LGN,D,41,M FLOW,20020908 0000,20020908 0000,84, ,CFS
LGN,D,41,M FLOW,20020909 0000,20020909 0000,85, ,CFS
LGN,D,41,M FLOW,20020910 0000,20020910 0000,85, ,CFS
LGN,D,41,M FLOW,20020911 0000,20020911 0000,85, ,CFS
LGN,D,41,M FLOW,20020912 0000,20020912 0000,87, ,CFS
LGN,D,41,M FLOW,20020913 0000,20020913 0000,84, ,CFS
LGN,D,41,M FLOW,20020914 0000,20020914 0000,83, ,CFS
LGN,D,41,M FLOW,20020915 0000,20020915 0000,83, ,CFS
LGN,D,41,M FLOW,20020916 0000,20020916 0000,82, ,CFS
LGN,D,41,M FLOW,20020917 0000,20020917 0000,89, ,CFS
LGN,D,41,M FLOW,20020918 0000,20020918 0000,85, ,CFS
LGN,D,41,M FLOW,20020919 0000,20020919 0000,86, ,CFS
LGN,D,41,M FLOW,20020920 0000,20020920 0000,87, ,CFS
LGN,D,41,M FLOW,20020921 0000,20020921 0000,88, ,CFS
LGN,D,41,M FLOW,20020922 0000,20020922 0000,89, ,CFS
LGN,D,41,M FLOW,20020923 0000,20020923 0000,88, ,CFS
LGN,D,41,M FLOW,20020924 0000,20020924 0000,90, ,CFS
LGN,D,41,M FLOW,20020925 0000,20020925 0000,85, ,CFS
LGN,D,41,M FLOW,20020926 0000,20020926 0000,91, ,CFS
LGN,D,41,M FLOW,20020927 0000,20020927 0000,90, ,CFS
LGN,D,41,M FLOW,20020928 0000,20020928 0000,87, ,CFS
LGN,D,41,M FLOW,20020929 0000,20020929 0000,91, ,CFS
LGN,D,41,M FLOW,20020930 0000,20020930 0000,98, ,CFS
LGN,D,41,M FLOW,20021001 0000,20021001 0000,107, ,CFS
LGN,D,41,M FLOW,20021002 0000,20021002 0000,106, ,CFS
LGN,D,41,M FLOW,20021003 0000,20021003 0000,110, ,CFS
LGN,D,41,M FLOW,20021004 0000,20021004 0000,108, ,CFS
LGN,D,41,M FLOW,20021005 0000,20021005 0000,118, ,CFS
LGN,D,41,M FLOW,20021006 0000,20021006 0000,118, ,CFS
LGN,D,41,M FLOW,20021007 0000,20021007 0000,118, ,CFS
LGN,D,41,M FLOW,20021008 0000,20021008 0000,130, ,CFS
LGN,D,41,M FLOW,20021009 0000,20021009 0000,206, ,CFS
LGN,D,41,M FLOW,20021010 0000,20021010 0000,217, ,CFS
LGN,D,41,M FLOW,20021011 0000,20021011 0000,218, ,CFS
LGN,D,41,M FLOW,20021012 0000,20021012 0000,219, ,CFS
LGN,D,41,M FLOW,20021013 0000,20021013 0000,219, ,CFS
LGN,D,41,M FLOW,20021014 0000,20021014 0000,219, ,CFS
LGN,D,41,M FLOW,20021015 0000,20021015 0000,240, ,CFS
LGN,D,41,M FLOW,20021016 0000,20021016 0000,365, ,CFS
LGN,D,41,M FLOW,20021017 0000,20021017 0000,369, ,CFS
LGN,D,41,M FLOW,20021018 0000,20021018 0000,375, ,CFS
LGN,D,41,M FLOW,20021019 0000,20021019 0000,377, ,CFS
LGN,D,41,M FLOW,20021020 0000,20021020 0000,373, ,CFS
LGN,D,41,M FLOW,20021021 0000,20021021 0000,301, ,CFS
LGN,D,41,M FLOW,20021022 0000,20021022 0000,298, ,CFS
LGN,D,41,M FLOW,20021023 0000,20021023 0000,310, ,CFS
LGN,D,41,M FLOW,20021024 0000,20021024 0000,308, ,CFS
LGN,D,41,M FLOW,20021025 0000,20021025 0000,309, ,CFS
LGN,D,41,M FLOW,20021026 0000,20021026 0000,300, ,CFS
LGN,D,41,M FLOW,20021027 0000,20021027 0000,260, ,CFS
LGN,D,41,M FLOW,20021028 0000,20021028 0000,241, ,CFS
LGN,D,41,M FLOW,20021029 0000,20021029 0000,242, ,CFS
LGN,D,41,M FLOW,20021030 0000,20021030 0000,248, ,CFS
LGN,D,41,M FLOW,20021031 0000,20021031 0000,245, ,CFS
LGN,D,41,M FLOW,20021101 0000,20021101 0000,246, ,CFS
LGN,D,41,M FLOW,20021102 0000,20021102 0000,245, ,CFS
LGN,D,41,M FLOW,20021103 0000,20021103 0000,240, ,CFS
LGN,D,41,M FLOW,20021104 0000,20021104 0000,243, ,CFS
LGN,D,41,M FLOW,20021105 0000,20021105 0000,249, ,CFS
LGN,D,41,M FLOW,20021106 0000,20021106 0000,247, ,CFS
LGN,D,41,M FLOW,20021107 0000,20021107 0000,256, ,CFS
LGN,D,41,M FLOW,20021108 0000,20021108 0000,246, ,CFS
LGN,D,41,M FLOW,20021109 0000,20021109 0000,236, ,CFS
LGN,D,41,M FLOW,20021110 0000,20021110 0000,236, ,CFS
LGN,D,41,M FLOW,20021111 0000,20021111 0000,234, ,CFS
LGN,D,41,M FLOW,20021112 0000,20021112 0000,234, ,CFS
LGN,D,41,M FLOW,20021113 0000,20021113 0000,233, ,CFS
LGN,D,41,M FLOW,20021114 0000,20021114 0000,234, ,CFS
LGN,D,41,M FLOW,20021115 0000,20021115 0000,236, ,CFS
LGN,D,41,M FLOW,20021116 0000,20021116 0000,235, ,CFS
LGN,D,41,M FLOW,20021117 0000,20021117 0000,234, ,CFS
LGN,D,41,M FLOW,20021118 0000,20021118 0000,233, ,CFS
LGN,D,41,M FLOW,20021119 0000,20021119 0000,230, ,CFS
LGN,D,41,M FLOW,20021120 0000,20021120 0000,231, ,CFS
LGN,D,41,M FLOW,20021121 0000,20021121 0000,231, ,CFS
LGN,D,41,M FLOW,20021122 0000,20021122 0000,228, ,CFS
